id,type,text1,text2,text3,text4,notes
survey_data_1,RESOURCE,"这台 TriPad 包含了一个最新的调查数据库，依照经典的 人之领 殖民管理部 条例，罗列了其描述的天体的经济、工业及战略价值。而诸如此类的数据是成功进行军事行动、殖民化、企业发展的重要因素之一。

该数据的价值基本可以忽略不计，""一块石头而已"" 是它能得到的最高评价。",,,,
survey_data_2,RESOURCE,"这台 TriPad 包含了一个最新的调查数据库，依照经典的 人之领 殖民管理部 条例，罗列了其描述的天体的经济、工业及战略价值。而诸如此类的数据是成功进行军事行动、殖民化、企业发展的重要因素之一。

里面包含了一则不寻常的数据。",,,,
survey_data_3,RESOURCE,"这台 TriPad 包含了一个最新的调查数据库，依照经典的 人之领 殖民管理部 条例，罗列了其描述的天体的经济、工业及战略价值。而诸如此类的数据是成功进行军事行动、殖民化、企业发展的重要因素之一。

这项调查数据描述了一颗具备一定开发价值的星球，其出售价格自然不低。",,,,
survey_data_4,RESOURCE,"这台 TriPad 包含了一个最新的调查数据库，依照经典的 人之领 殖民管理部 条例，罗列了其描述的天体的经济、工业及战略价值。而诸如此类的数据是成功进行军事行动、殖民化、企业发展的重要因素之一。

这项调查数据描述了一颗在标准可行性图表中位居较高水平的星球，如果卖给正确的一方，其回报是非常丰厚的。",,,,
survey_data_5,RESOURCE,"这台 TriPad 包含了一个最新的调查数据库，依照经典的 人之领 殖民管理部 条例，罗列了其描述的天体的经济、工业及战略价值。而诸如此类的数据是成功进行军事行动、殖民化、企业发展的重要因素之一。

这项调查数据描述了一颗极为特殊的星球，其潜在价值能让星域中任何大型势力都为之疯狂。",,,,
planet_ancyra,CUSTOM,一个干燥、古老且拥有微弱地磁场的世界，来自 Galatia 的太阳风已经刮走了此地地表的大部分挥发物。根据地表上那些盐化的沙丘、奇特的塔状结晶二氧化硅以及留有前殖民者开发痕迹的含水层，就足以证明，此地曾经很可能是一颗被温暖的浅海所覆盖的宜居行星。,,,,
station_ancyra,CUSTOM,Ancyra 空间站是一座曾经隶属于过去 人之领 英仙座殖民项目的堡垒。其外部装甲板经历了长久的维修与更换过后，已经无法确认到底还有没有原装的部分。比起舒适，这座设施更像是散发着一种早已衰落的威严气息。,,,,
station_derinkuyu,CUSTOM,"Derinkuyu 空间站是在大崩塌后以专用于维修阿特拉斯-级货舰的巨型龙门架为基础建成的。得益于 Ancyra 的引力影响，这个焊接而成的空间站最终在 Galatia 的小行星带上稳定下来，作为了一处采矿作业基地。近期的一次动乱导致主管此地的 霸主 上校 ""出走""，让这里最终被一伙松散的流氓矿工组织所掌控。",,,,
station_galatia_academy,CUSTOM,作为英仙座星域中最古老且最具名望的独立学府，Galatia 学院是大崩塌后，少数仅存的核心世界学院中的翘楚。其中，院长和其一众下属的力量尤为强大，通过与历届毕业生之间深厚的关系网络，他们直接影响着新进学员 —— 不是顶尖人才便是身缠万贯 —— 与各界顶尖科研进度与方向。,,,,
cobra,SHIP,"该设计方案是在 大崩塌 前不久所发起的一种投机项目，目的是在战机底盘上搭载定制的死神鱼雷发射器。

然而这种大胆的设计在开展后不久就立即失控，照这样发展，因研发经费过度超支将很可能导致眼镜蛇项目从中夭折，但这位 (从边境勘探打捞中发家致富的) 古怪投资方不仅将其所有财富投入其中，且据称这些星币里有一大笔是银行贷款以及从某些非法放贷公司中获得的，并最终完成了该原型计划。不幸的是，人之领 海军采购委员会却直截了当地拒绝了这份采购申请，而这很可能是由于一则从未公开或正式声明的政策 ""劝阻"" 了这种反主力舰鱼雷轰炸机的投产计划。

不久后，开发负责人被发现死于非常恶劣的外太空中，并被当时的警方调查员判定为自杀。与此同时，令那些合法借贷者懊恼的是，眼镜蛇的原始蓝图与原型 LPC 均消失得无影无踪。",,,,
perdition,SHIP,"经军事化改装的堕落-级鱼雷轰炸机，是 卢德左径 激进派与 卢德教会 温和派的一次尝试合作的成果，以应对 大崩塌 初期的戒严期间因 霸主 所临时颁布的军备禁售令。基于原服务于民用勘探、运输领域的大蚊-级多功能穿梭机作为基础框架，并焊接了简陋的临时装甲外壳，同时拆除原用于携带小型货物包裹或搭乘少量人员的货舱，以安装与老货物锁扣系统相连的大锤鱼雷发射器。

驾驶这种随意拼凑出的轰炸机加入战场需要极大的信仰与决心，因为它的生存统计数据应该会阻止任何仍抱有一丝理性的驾驶员。",,,,
station1,SHIP,设计于主宰纪元的标准轨道站，其特点是极为厚重的装甲与不俗的火力。因同时具有造船厂、栖息地、工厂以及大量武器与物资储备，使其能轻易的在影响范围内投射军事和工业力量。,,,,
station1_midline,SHIP,设计于核心纪元的标准空间站，拥有极为强大的单侧火力。且绕轴旋转速度更快。因同时具有造船厂、栖息地、工厂以及大量武器与物资储备，使其能轻易的在影响范围内投射军事和工业力量。,,,,
station1_hightech,SHIP,设计于扩展纪元的标准空间站，配备了两处独立的重型护盾模块，以及高效的机库平台与不俗火力。因同时具有造船厂、栖息地、工厂以及大量武器与物资储备，使其能轻易的在影响范围内投射军事和工业力量。,,,,
station2,SHIP,设计于主宰纪元的作战基地，增建了火力与防御平台，并加装了外挂装甲以提高其防御力。因同时具有造船厂、栖息地、工厂以及大量武器与物资储备，使其能轻易的在影响范围内投射军事和工业力量。,,,,
station2_midline,SHIP,设计于核心纪元的作战基地，除了绕轴旋转速度更快以外，还在原有基础上增建了两处轻型支援平台。因同时具有造船厂、栖息地、工厂以及大量武器与物资储备，使其能轻易的在影响范围内投射军事和工业力量。,,,,
station2_hightech,SHIP,设计于扩展纪元的作战基地，增建了一处攻守兼备的火力平台以及防御卓越的装甲平台。因同时具有造船厂、栖息地、工厂以及大量武器与物资储备，使其能轻易的在影响范围内投射军事和工业力量。,,,,
station3,SHIP,设计于主宰纪元的星际要塞，作为时下英仙座星区零重力建筑技术的巅峰之作，不仅在原有基础上增建了大量外挂装甲，还配备了城齿无人机，且布置了感应雷区。因同时具有造船厂、栖息地、工厂以及大量武器与物资储备，使其能轻易的在影响范围内投射军事和工业力量。,,,,
station3_midline,SHIP,设计于核心纪元的星际要塞，作为时下英仙座星域零重力建筑技术的巅峰之作，不仅在原有基础上增建了大量外挂装甲，还配备了三角堡无人机，且布置了感应雷区。因同时具有造船厂、栖息地、工厂以及大量武器与物资储备，使其能轻易的在影响范围内投射军事和工业力量。,,,,
station3_hightech,SHIP,设计于扩展纪元的星际要塞，作为时下星域零重力建筑技术的巅峰之作，不仅配备了强大的石像鬼无人机，还给部分平台内置了传送感应空雷战术系统。因同时具有造船厂、栖息地、工厂以及大量武器与物资储备，使其能轻易的在影响范围内投射军事和工业力量。,,,,
merlon,SHIP,作为一种重型轨道站防御无人机，其主要用于提供高强度点防火力。因无需船员、巡航驱动器以及独立的人工智能，使其装甲强度要优于其他同类型的标准舰船。,,,,
gargoyle,SHIP,集尖端技术于一身的轨道站防御无人机，配备先进的保卫者 PD 系统与堡垒护盾发生器。因无需船员、巡航驱动器以及独立的人工智能，使其作战性能要远远优于其他同类型标准舰船。,,,,
ravelin,SHIP,作为一种重型轨道站防御无人机，其主要用于提供支援与点防火力。因无需船员、巡航驱动器以及独立的人工智能，使其作战性能要优于其他同类型的标准舰船。,,,,
prometheus2,SHIP,"狂热的左径信徒们再次发现了一种极具讽刺意味的正义，他们将载有所谓 ""地狱火"" - 反物质燃料的油轮改装成庞大的圣战工具。将所有储罐与装卸泵切割成机库与炮座，而抽油平台则被完全拆除，并由厚重的装甲板取而代之。被掏空的主燃料罐的弧形舰首被特意加装了大型导弹挂载点，以便向被科技伪神腐化的罪人投射制裁导弹，他们坚信，只有这样才能让那些被卢德遗忘的异教徒们从中得到救赎。",,,,
atlas2,SHIP,"孱弱的阿特拉斯-级超级货舰一直以来都是海盗掠夺者们最钟爱的袭击目标，它们的结局除了大部分坠毁在航线附近的偏远星球或成为环绕于行星轨道上的尖锐碎片以外。还有一小部分因未遭到严重损坏而被海盗们拖入了秘密造船厂。为了提高其作战能力，而将所有无用的货舱彻底拆除，并由安装简单且搭载有大量武器底座以及加速填弹器的桁架取而代之。

如今，在真空与烈焰间重生的阿特拉斯-级，已经成为了海盗军阀手中运送死亡的超级货舰。",,,,
generic_probe,CUSTOM,一套拥有基本超空间性能的多用途自动探测器。大多数情况下被大型企业与研究机构用于投入危险的 —— 或者格外无趣的星系进行远程数据收集。这一型号内置小型仪器组件。,,,,
ga_probe,CUSTOM,一种与 Galatia 学院研究部门使用型号数据一致的远程传感器,,,,
ga_hyperprobe,CUSTOM,一种与 Galatia 超空间物理学院使用型号数据一致的远程传感器。并没有探测到活跃状态的应答器，虽然根据电磁泄露的状况来看，子系统仍处于运行状态。,,,,
gaPZ_relay,CUSTOM,远程扫描读数表明此物体是一个常见型号的无人设备平台。传感器检测到了由于核子电池损坏而产生的辐射泄露。传出阵阵杂音的电磁扫描器指出该构造体有常规到严重程度的结构损伤。,,,,
cargo_pod_special,CUSTOM,一个被涂成亮色且配备了高精度应答器的货舱。,,,,
minipulser,WEAPON,"""试验台全毁，那又有什么问题？我们的预算明细清单里已经预估了人员和财产损失。而且重要的是我们最终得到了想要的成果，也没有失去任何高级研究员。我告诉你，我要马上赶去现场，亲自监督安装全新的巡洋舰级护盾。""",- K. Astraia，数据恢复自 Kallichore 的档案,,,
shockrepeater,WEAPON,"""不知怎么的它就穿过了封锁线，来到了支援小队的正中央。在护航队的野狼把它干掉之前就把运输船的设备烧得一干二净。传感器，导航仪，维生系统，全完蛋了。我们现在是有能够吃一辈子的冷冻蓝龙虾了，但是第三代空气循环设备倒是歇菜了。我觉得后者才是你们现在比较需要的东西。""",- 一条被 速子科技 员工士气保障部拦截的信息，附于员工处置报告中,,,
